name,city,street_address,logo_url,latitude,longitude
Happy Homes General Hospital,Hyderabad,"Bagh-e-Mohammad,Society, 1 Happy Homes Road, Citizen Colony Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Mehran Hospital,Hyderabad,"Bakhtawar Colony, Qasimabad, Connecting Road Abdullah Sports City Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.393804,68.332947
Naeem and Almas Dental Clinics,Hyderabad,A-98 Near Al-Khair Agency (Pizza Host & Spicy) Pakora Stop Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.392508,68.335648
Noor consulting chambers,Hyderabad,Near premier MRI Drs lane Hyderabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Sindh medical and  trauma centre,Hyderabad,main Jamshoro road Jamshoro Road Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Advanced MRI Diagnostic Centre,Hyderabad,"C89W+5FC, Gulistan-e-Sajjad Gulistan e Sajjad Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.418578,68.346196
Ayaz Diagnostic Medical Center,Hyderabad,Doctors Lane Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cosmetic Laser Centre,Hyderabad,Saddar Cantt Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dental & Aesthetic Care Center,Hyderabad,"Shop 02,C 09, Faraz Centre, Main Wadhu Wah Rd Qasimabad Main Road Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.39675,68.33956
Dentovilla Esthetic Center,Hyderabad,"Fatima Heights, Chamber 24 , mezzanine floor Doctors Colony Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.394913,68.362422
Doctors Chamber,Hyderabad,Nasim Nagar Rd 1st floor Dr. Essa Lab Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.398219,68.33602
Dr Aftab Clinic,Hyderabad,Sadder Bazar Road Doctors Colony Doctors Colony Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.393575,68.364085
Dr Majid Ali Soomro Hospital,Hyderabad,"546/2, Soldier Bazar Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,17.519409,78.518951
Dr. Asma Hassan Clinic,Hyderabad,Outside Hilal e Ahmer Hospital Latifabad Unit # 6 Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.368912,68.351672
Fatima kidney Care Centre,Hyderabad,"Jamia masjid Road behind Meezan bank, near beauty inn parlour Doctors lane Saddar police line Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.394906,68.36344
Dr Zareena Mahar Shifa Heart clinic,Hyderabad,"2-41 Doctors Ln Opposite bank of punjab, Doctors Colony Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.394548,68.363463
Farah Clinic,Hyderabad,"Near Aga Khan Laboratory, Opposite Zain Medical Store Latifabad Unit # 6 Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Ghani Hospital,Hyderabad,NH 5 Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
"Laser City Hair Transplant, Aesthetic & Cosmetic Surgery Center Hyderabad",Hyderabad,"Flate 12/1, First Floor, Jahan Plaza, Doctors lane Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.395406,68.363155
Sehat maternity and child hospital,Hyderabad,abdullah sports city qasimabad (Opposite Police station Defence A on Ghazi road) Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al-Shifa Clinic,Hyderabad,London Town Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,17.36541,78.46132
Neuro Medical Centre,Hyderabad,Unit No.6 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
City Care Hospital,Hyderabad,Latifabad No.06 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Saira Clinic and Maternity Home,Hyderabad,Unit No. 8 Latifabad Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
"A-Wahab Arcade, 04 Mezzanine Floor",Hyderabad,Behind Raheela Lab Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,17.45868,78.41111
Rehman Medical Institute,Hyderabad,"Hyderabad M Phase 5 5-B/2, Phase-V, Hayatabad, Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,33.992292,71.437509
Ahmed Khan Hospital,Hyderabad,"Bypass Rd, Phase 2, Qasimabad Phase 2 Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.396577,68.331265
MIND AWARENESS AND NEEDS CLINIC  MAAN,Hyderabad,"Clinic No. 2 Fatima Heights, Mezzanine Floor, Doctors Ln, Saddar Mezzanine Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.395573,68.362966
Poly Clinic,Hyderabad,near red cresent hilale Ahmer hospital.  unit no 6 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Chest Clinic,Hyderabad,"Real Time Chamber 2, Near meezan bank main Doctor lane Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
CMH (Hyderabad),Hyderabad,CMH Road Cant Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.398294,68.360558
Gul Eye Hospital,Hyderabad,Ghazi medical Centre Haland Heerabad Heerabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
JPG x-rays & consulting chambers,Hyderabad,Behind  tawakal medical storemain doctors lane 0 Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dua MRI & Medical Centre,Hyderabad,Soldier Bazaar Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
The Skin Studio,Hyderabad,Unit no 2 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
KKF Medical Complex Hyderabad,Hyderabad,"opposite Railway Station, Pakka Qilla, Hyderabad, Opposite Railway Station Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.651001,68.289362
Obgyn Clinic,Hyderabad,opposite Sindh Bank Main Road Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Shaikh XRay & Diagnostic Center,Hyderabad,"Sakhi Sultan Road, Opposite Alfajar Restaurant Latifabad unit # 7 Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.370497,68.355591
Care and Cure Medical And Surgical Clinic,Hyderabad,Abdullah Appartments Near Shaheen Dairy Street Naseem Nagar to Almadar Route Qasimabad Naseem Nagar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Rehmani chamber,Hyderabad,first floor Quaid e Azam complex CMH Road Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Saad Tower,Hyderabad,"Near City Care Hospital, Mezzanine Floor Unit No 6 Latifabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Subhan Medical Center,Hyderabad,Doctors Line Saddar Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aslam dental clinic,Hyderabad,Opposite meezan bank saddar Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Helping Mind Clinic,Hyderabad,"Unit No 3, Near Dr Rukhsana Shaik Clinic Latifabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.375678,68.334811
Khidmat E Khalq Foundation Hospital,Hyderabad,"Plot No G/2185, Opp Railway Station Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Isra University Hospital,Hyderabad,Hala Road Mirpur Khas Road Hyderabad,https://static.marham.pk/assets/hospitals/1066/isra-university-hospital-70_450X450.jpg,25.434607,68.381438
Dr. Nami and Sons,Hyderabad,386 Saddar Bazar Near Haji Shah Chouk Saddar Bazar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Elegance Health Beauty Clinic,Hyderabad,65-B Block-A Airport Road Near Buraj Hall Latifabad # 6 Hyderabad,https://static.marham.pk/assets/hospitals/4876/download-8-30_450X450.png,,
Luminous Skin Aesthetic Clinic,Hyderabad,Bungalow  C469 Phase 1 near BYCO PETROL PUMP Qasimabad Phase 1 Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
MK Hospital,Hyderabad,"Opposite AKUH, Citizen Colony Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Real time chamber,Hyderabad,opposite to hyderi medical store doctor line sadar Sadar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Zain-ul- Aabdin Consultant Diagnostic Centre,Hyderabad,"Near Intermediate Board Office, Unit no 9,Latifabad Latifabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hashim Medical City Hospital (Hyderabad),Hyderabad,Hyderabad Bypass Bypass Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.441272,68.363633
Ahsan Clinic,Hyderabad,Near Quba Masjid Heerabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.913084,67.000599
Asim Clinic,Hyderabad,Phase 1 Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Civil hospital,Hyderabad,Gyne ward 2 Hyderabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.401488,68.367141
Wapda Hospital,Hyderabad,Hussainabad Hussainabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.376665,68.327684
Razz Dan    ( Centre For Mental Health Support & Wellbeing ),Hyderabad,"Razzdan Centre at City Care Hospital, Opposite Al Fajar Restaurant, Latifabad Unit No. 6, Hyderabad (Opposite Police station Defence A on Ghazi road) Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.369036,68.354398
Dr Abdul Salam,Hyderabad,Behind meezan bank Jamia masjid road saddar Hyderabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Noman Medical Center,Hyderabad,Meezan Bank Ltd Property No 117 Survey No 41 Saddar Bazar Cantonment Doctors Colony Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.394079,68.363679
MaaJee Hospital,Hyderabad,"Main Autobahn Road, Unit no 8, Latifabad 7 Latifabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.373832,68.363535
Shafay Hospital,Hyderabad,"Nasim Nagar Rd, Qasimabad Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Wali Bhai Rajputana Hospital,Hyderabad,Rajputana Hospital Road Rajputana Hospital Road Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.23193,55.73814
Farah Consulting Chambers,Hyderabad,Zain Medical store latifabad unit 6 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Royal luxuria Advance mri and diagnostic center,Hyderabad,"Gulistan e Sajjad Qasimabad, Sindh Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.417932,68.345989
Zubaida Shafee Hospital,Hyderabad,"Beside Honda Palace showroom, Bhitai Nagar, main Jamshoro road Main Jamshoro Road Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Data Medicare Hospital,Hyderabad,"Beside Faysal Bank, Main Wadhu Wah Road Qasimabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Sindh Trauma Medical Center,Hyderabad,"Plot No 24, Opposite Suzuki Mehran Showroom Main Jamshoro Road Hyderabad",https://static.marham.pk/assets/hospitals/5762/158175002-132316162133703-1410866610291665436-n-21_450X450.png,,
Al-Khidmat Hospital Mother & Child Healthcare,Hyderabad,"Banglow no 255/C, Latifabad Unit 9 Latifabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.357027,68.354717
MAJEE HOSPITAL,Hyderabad,Latifabad no 7 7 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Muhammad Arham Clinic,Hyderabad,"Near Jama Masjid, Aazad Medan Hirabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Asian (AIMS) Hospital,Hyderabad,Near Hala Nala Hospital Rd Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cutis Skin & Laser Centre,Hyderabad,Near Bank Al Habib Main doctors lane Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Nadeem Moin Clinic,Hyderabad,City Care Hospital Unit No 6 Latifabad Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Asian Lab / Usra University Hospital & Diagnostic Lab,Hyderabad,"Hilal-e-Ahmer General Hospital, Unit No 6 Latifabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.369065,68.351585
Hajani Day and Night Hospital,Hyderabad,Near Al-Rahim Shopping Center Saddar police line Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
I.R Medicare,Hyderabad,unit 6 latifabad near Red cresent General Hospital Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
zubeda shafi medical center,Hyderabad,"shahbaz town, jamshoro road, near honda palace Jamshoro Road Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.422885,68.34221
Dental Care Clinic,Hyderabad,"Near National Saving Bank Opposite Rahila Laboratory, Saddar Hyderabad Saddar,hyderabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aga Khan Maternal & Child Care Centre,Hyderabad,PLOT #4/2 Jamshoro Road Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.412986,68.354267
Ibne Qasim hospital,Hyderabad,Alamdar chowk Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Rajputana Hospital,Hyderabad,Main Jamshoro Road Near karachi bypass Opposite Gulistan-e-Sajjad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Fatima Eye Clinic,Hyderabad,Al- Raheem Centre Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Shakir Hussain,Hyderabad,"Wazir Xray, Main Doctor Liner, Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hilal-e-Ahmer Red Crescent General Hospital,Hyderabad,Unit No 6 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.368981,68.351781
Super Diagnostic Centre,Hyderabad,Doctors line near lumhs research laboratory Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Rehmani Center,Hyderabad,qaidazam complex Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Asian Institute Of Medical Sciences Hospital,Hyderabad,Hatri police station Near Isra University Hospital Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.395969,68.357773
"Diabetes, Thyroid and Hormones Clinic",Hyderabad,"main Doctor Lane , Opposite Hamid Laboratory Adjacent to Aga Khan Laboratory/Pharmacy Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.394435,68.363604
Hashim Medical City,Hyderabad,"Main bypass road, near Palm Enclave main bypass road Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.44152,68.363677
Medicare Diagnostic center,Hyderabad,"opposite Makka Medical Store,near Mcb Islamic bank main doctor line saddar doctor line sadar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Manzoor Ali Jamal,Hyderabad,"1st Floor, Quaid-e-azam Complex, Doctors Lane Saddar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,43.26679,-2.93744
Shaikh Diagnostic Center,Hyderabad,Unit # 7 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Advance MRI & Diagnostic Center,Hyderabad,First Floor  Royal Luxuria Main  Gulistan e Sajjad Qasimabad Jamshoro Road Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.418637,68.346009
Home Visit,Hyderabad,qasimabad Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Umme-Majida Reproductive Center and Hospital,Hyderabad,"Near Hilal-e-Ahmar Hospital, Bangla No. 391-D Latifabad Unit # 6 Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bone Care Trauma Center,Hyderabad,Bhurgari Rd Hirabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Prof. Feroze Ali Kalhoro ( F&J Dental Clinic),Hyderabad,"Doctors Lane, Near Meezan Bank Sadar Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Mehmood Hospital,Hyderabad,Main Road Qasimabad Qasimabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.390447,68.339073
Helping Minds,Hyderabad,"Helping Mind, Bungalow # 113-A Unit# 3 Latifabad, Hyderabad. Bahn road Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.374112,68.340199
Al Fatima Eye Clinic,Hyderabad,"Near Umar Farooque Masjid, Allah Wala Chowk, Hirabad Hyderabad Hyderabad",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Sehat Medical and Trauma Center,Hyderabad,Unit 6 Latifabad Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,25.370297,68.350311
Alnoor Medical Center,Hyderabad,Saddar Doctors Lane Saddar Hyderabad,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
